bedroom_ID1,bedroom_ID3,bedroom_ID4,bedroom_ID5,bedroom_ID7,bedroom_ID8,bedroom_ID9,bedroom_ID10,bedroom_ID11,bedroom_ID12,bedroom_ID13,bedroom_ID14,bedroom_ID15,bedroom_ID16,bedroom_ID17,bedroom_ID18,bedroom_ID20,bedroom_ID21,bedroom_ID22,bedroom_ID25,bedroom_ID29,bedroom_ID30,bedroom_ID32,bedroom_ID33,bedroom_ID34,bedroom_ID36,bedroom_ID37,bedroom_ID38,bedroom_ID39,bedroom_ID40,bedroom_ID41,bedroom_ID42,living_room_ID1,living_room_ID3,living_room_ID4,living_room_ID5,living_room_ID6,living_room_ID7,living_room_ID8,living_room_ID9,living_room_ID10,living_room_ID11,living_room_ID12,living_room_ID13,living_room_ID14,living_room_ID15,living_room_ID16,living_room_ID17,living_room_ID18,living_room_ID20,living_room_ID21,living_room_ID22,living_room_ID25,living_room_ID27,living_room_ID29,living_room_ID30,living_room_ID31,living_room_ID32,living_room_ID33,living_room_ID34,living_room_ID36,living_room_ID37,living_room_ID38,living_room_ID39,living_room_ID40,living_room_ID41,living_room_ID42
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.684,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.109,16.749,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.637,14.637,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.747,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.186,19.246,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.172,16.436,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.512,14.512,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.434,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.936,18.746,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.434,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,17.922,16.875,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.512,14.512,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.434,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.81,19.059,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.372,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,17.609,18.314,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.95,14.95,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.685,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.748,21.187,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.109,18.377,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,14.888,14.888,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.685,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.374,20.999,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.684,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.047,17.751,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,15.326,15.326,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.998,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.436,20.624,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.997,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.109,17.25,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,15.263,15.263,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.998,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.248,20.937,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.622,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.235,17.188,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,21.062,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.561,19.998,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.497,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.36,16.937,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.811,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.749,20.186,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.372,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.548,18.377,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.686,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.874,22.25,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.246,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.61,19.378,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.936,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.437,22.501,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.684,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.423,19.127,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,21.687,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.375,23.001,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.622,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.297,18.126,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,22.626,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.187,22.25,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.736,17.688,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,21.5,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.749,21.437,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.559,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.36,17.438,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.686,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.499,20.686,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.497,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.297,17.375,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.311,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.311,20.373,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.497,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.172,17.188,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.935,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.123,19.935,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.372,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.986,17.0,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.685,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.873,19.497,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.309,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.798,17.438,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.559,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,18.748,19.81,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.309,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.736,18.877,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.935,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.436,21.938,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.684,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.736,19.127,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.81,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.561,21.312,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.747,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.423,18.126,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.622,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.374,20.498,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.622,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.423,17.876,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.622,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.436,20.749,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.872,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.423,17.751,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.935,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.686,21.562,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.81,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.36,17.563,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,19.998,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.624,21.938,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.747,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,18.861,20.066,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.248,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,19.999,23.126,21.407339999999998
15.92575,17.847470588235296,19.59626446280992,15.826875,21.420859813084114,16.372,15.37326923076923,10.051564102564102,14.371230769230769,19.096190476190475,18.25444736842105,21.397373626373625,19.885749999999998,21.320040000000002,23.632425806451614,20.45313953488372,17.868056910569106,19.62641860465116,20.15111320754717,24.04346153846154,20.664602150537632,15.773814569536421,16.527545454545457,19.263409523809525,17.694333333333336,20.7082619047619,18.665137254901957,19.977899999999998,16.76475238095238,19.737,20.191,18.03232,18.409625,19.78024369747899,18.446404958677686,15.665,21.58355140186917,18.030822147651005,16.037201342281875,15.939000000000002,18.727461538461537,14.013928571428574,20.328642857142853,17.878432432432433,21.79096629213483,21.85259615384615,20.216400000000004,23.632425806451614,17.478372093023253,19.730439024390247,19.462720930232557,17.25933962264151,20.994692307692304,20.874,20.999388888888888,23.77653642384106,17.206083333333332,17.06863636363636,16.520438095238095,13.877745901639345,20.802525000000003,17.333352941176468,20.3873,17.193961904761906,20.437,22.0,21.407339999999998
